id;author.userName;text;url;keyword;category;createdAt
1757123040612093989;drghadasasa;"I know things are likely to only get worse...that soon Israel will increasingly massacre Palestinians not only in Gaza but the West Bank &amp; within its own borders too as it attempts to eradicate every last one of us. I don't know how my heart can take this much devastation.";https://x.com/drghadasasa/status/1757123040612093989;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Mon Feb 12 19:22:33 +0000 2024
1758877630831419758;ZeynepNur2534;Allah belanı versin İsrail! Susmayın artık,Gazze ölüyor! Müslüman zulme sessiz kalmaz! #GazzedeKatliamVar;https://x.com/ZeynepNur2534/status/1758877630831419758;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 15:34:40 +0000 2024
1754542901604831317;Timesofgaza;Day 122 | During the past 24 hours: • 13 massacres committed by the Israeli occupation • 113 people killed • 205 injured https://t.co/Zegh1ON43y;https://x.com/Timesofgaza/status/1754542901604831317;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Mon Feb 05 16:30:00 +0000 2024
1754087815573303452;OnlinePalEng;Gaza is dying while the whole world carry on with life.  #Gaza_Genocide  #AirDropAirForGaza https://t.co/nNG6Bis5W2;https://x.com/OnlinePalEng/status/1754087815573303452;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 04 10:21:39 +0000 2024
1758129033911713893;Timesofgaza;Day 132 | During the past 24 hours: • 9 massacres committed by the Israeli occupation • 87 people killed  • 104 injured https://t.co/sZXPJ5kKIx;https://x.com/Timesofgaza/status/1758129033911713893;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 14:00:00 +0000 2024
1759350560556306544;Susma_maa;GÜNDEMİMİZ FİLİSTİN 🇵🇸 Filistin Özgür Olana Kadar Susma ☝️🇵🇸 #GazaHolocaust https://t.co/Cd7genwjGD;https://x.com/Susma_maa/status/1759350560556306544;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 22:53:55 +0000 2024
1759916229861532135;Timesofgaza;Day 137 | During the past 24 hours: • 9 massacres committed by the Israeli occupation • 103 people killed  • 142 injured https://t.co/MGUPDhxDvY;https://x.com/Timesofgaza/status/1759916229861532135;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Tue Feb 20 12:21:41 +0000 2024
1759189480253128989;Timesofgaza;Day 135 | During the past 24 hours: • 13 massacres committed by the Israeli occupation • 127 people killed  • 205 injured Deceased bodies are forcibly left in the streets due to the lack of space in mortuary fridges and inability to bury them safely. https://t.co/tcrelSGxpl;https://x.com/Timesofgaza/status/1759189480253128989;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 12:13:50 +0000 2024
1758579777022128256;firdawss_;Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza;https://x.com/firdawss_/status/1758579777022128256;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 16 19:51:06 +0000 2024
1757977175297601726;agjtdmwtgaw;いま、世界ではホロコーストの再来とも言われる大虐殺が起きています。難しいことはわからない、ニュースは疲れるから見たくない、そういう人にもわかるかんたんな画像です。署名や不買、ポストに♡を押すだけでも、できることはたくさんあります🍉 #即時停戦 #CEASEFIRE_NOW #CeaseFirelnGazaNOW https://t.co/EVXDsG1er2;https://x.com/agjtdmwtgaw/status/1757977175297601726;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 03:56:34 +0000 2024
1759267729289228741;emine_44e;Ölmenin Yaşamaktan daha kolay olduğu yerler var,  GAZZE gibi.. #FreePalestine  #GazaGenocide https://t.co/hBUl91uqrh;https://x.com/emine_44e/status/1759267729289228741;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 17:24:46 +0000 2024
1757116761877754348;futakuchimana;I’m rting a lot about what’s happening in Rafah (Gaza). I’m simply at a loss for words. I don’t even care if you watch my new cover or buy my merch. Just please read up on what’s going on in Palestine. We are witnessing a genocide unfolding with 1.4 million lives on the line.;https://x.com/futakuchimana/status/1757116761877754348;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Mon Feb 12 18:57:36 +0000 2024
1760965666905977183;d_schneidermann;Selfinocide à Gaza, descendante monstrueuse d'autres images de victoire. Obsession. https://t.co/nUSiq81Pnk https://t.co/qsI77z41bM;https://x.com/d_schneidermann/status/1760965666905977183;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 09:51:46 +0000 2024
1758986589227594043;MrsWissenToGo;İSRAİL DİYE BİR DEVLET YOK‼️ FİLİSTİNİN YANINDAYIM 🇵🇸🇵🇸🇵🇸🇵🇸 #IsraeliNewNazism #FilistinBenimDavam #FilistindeSoykırımVar #FilistiniUnutma #GazzedeÇocuklarÖldürülüyor #GazzeyeAcilYardım #FilistineÖzgürlük #CeasefireInGaza #CeasefireNowInGaza #CeasefireInGazaNOW #CeasefireForGaza https://t.co/SUAooKshnj;https://x.com/MrsWissenToGo/status/1758986589227594043;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 22:47:37 +0000 2024
1757731380509716681;LDelsoll;Roses are red Violets are blue F*ck Israel And if you don't agree - F*ck you too  For 4 months ( and 76 years ) the people of #Gaza have known only heartache, losing their loved ones due to Israel's genocidal assaults 💔  This #Valentines Day, show your love for #Palestine by having a genocide-free celebration, #PalestineDay  Happy Valentine 🌹love & peace to all the people on the right side of history;https://x.com/LDelsoll/status/1757731380509716681;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Wed Feb 14 11:39:52 +0000 2024
1758767704838668739;OnlinePalEng;Israeli military killed everyone in this picture.  #GazaGenocide https://t.co/loJQ3liVYy;https://x.com/OnlinePalEng/status/1758767704838668739;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 08:17:51 +0000 2024
1758582219340222495;EyeonPalestine;A 6 year old boy in Gaza attempted suicide after his entire family was martyred, and later died from hypothermia. https://t.co/zghkzXj9LR;https://x.com/EyeonPalestine/status/1758582219340222495;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 16 20:00:48 +0000 2024
1758129033911713893;Timesofgaza;Day 132 | During the past 24 hours: • 9 massacres committed by the Israeli occupation • 87 people killed  • 104 injured https://t.co/sZXPJ5kKIx;https://x.com/Timesofgaza/status/1758129033911713893;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 14:00:00 +0000 2024
1759350560556306544;Susma_maa;GÜNDEMİMİZ FİLİSTİN 🇵🇸 Filistin Özgür Olana Kadar Susma ☝️🇵🇸 #GazaHolocaust https://t.co/Cd7genwjGD;https://x.com/Susma_maa/status/1759350560556306544;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 22:53:55 +0000 2024
1761098582562595115;Timesofgaza;Day 140 | During the past 24 hours: • 10 massacres committed by the Israeli occupation • 104 people killed  • 160 injured https://t.co/ySBa02BB8P;https://x.com/Timesofgaza/status/1761098582562595115;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 18:39:56 +0000 2024
1757977175297601726;agjtdmwtgaw;いま、世界ではホロコーストの再来とも言われる大虐殺が起きています。難しいことはわからない、ニュースは疲れるから見たくない、そういう人にもわかるかんたんな画像です。署名や不買、ポストに♡を押すだけでも、できることはたくさんあります🍉 #即時停戦 #CEASEFIRE_NOW #CeaseFirelnGazaNOW https://t.co/EVXDsG1er2;https://x.com/agjtdmwtgaw/status/1757977175297601726;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 03:56:34 +0000 2024
1760285923374256506;sahrawiiia;“israel / maroc”… je préfère me suicider;https://x.com/sahrawiiia/status/1760285923374256506;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Wed Feb 21 12:50:43 +0000 2024
1759189480253128989;Timesofgaza;Day 135 | During the past 24 hours: • 13 massacres committed by the Israeli occupation • 127 people killed  • 205 injured Deceased bodies are forcibly left in the streets due to the lack of space in mortuary fridges and inability to bury them safely. https://t.co/tcrelSGxpl;https://x.com/Timesofgaza/status/1759189480253128989;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 12:13:50 +0000 2024
1759179733185491063;gztcom;İsrail saldırılarının 4 aydır devam ettiği Gazze'deki insani kriz her geçen gün derinleşiyor;https://x.com/gztcom/status/1759179733185491063;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 11:35:07 +0000 2024
1758579777022128256;firdawss_;Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza;https://x.com/firdawss_/status/1758579777022128256;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 16 19:51:06 +0000 2024
1759267729289228741;emine_44e;Ölmenin Yaşamaktan daha kolay olduğu yerler var,  GAZZE gibi.. #FreePalestine  #GazaGenocide https://t.co/hBUl91uqrh;https://x.com/emine_44e/status/1759267729289228741;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 17:24:46 +0000 2024
1759066003776913901;Palestine_UN;This #genocide has shown a world that many ppl (including myself) could not believe existed. Listen to the terror in this young boy’s voice as he confronts death head on - trapped under rubble - with no oxygen to breath - taking his last rights as a Muslim before he dies. #Gaza;https://x.com/Palestine_UN/status/1759066003776913901;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 04:03:11 +0000 2024
1760576366016184383;Palestine_UN;"Your work hasnt been “useless”-we havnt achieved a #ceasefire yet-but what u did @azaizamotaz9 was heroic beyond measure. You showed the world #Gaza-what it means as a #Palestinian to live under occupation-to endure a ruthless #genocide - 75 yrs &amp; 100+ days &amp; still sadly counting";https://x.com/Palestine_UN/status/1760576366016184383;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 22 08:04:50 +0000 2024
1758877630831419758;ZeynepNur2534;Allah belanı versin İsrail! Susmayın artık,Gazze ölüyor! Müslüman zulme sessiz kalmaz! #GazzedeKatliamVar;https://x.com/ZeynepNur2534/status/1758877630831419758;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 15:34:40 +0000 2024
1759504163715645522;ahmedalkahlout;Reminder Israeli Occupation Army stilt not respecting international law,  No deference between before and after ICJ ruling regarding provisional measures. Since the end of the prosecution and defense hearings until today, the criminal Israeli occupation army has committed additional crimes January 12, 151 killed January 13, 135 killed  January 14, 125 killed January 15, 132 killed  January 16, 158 killed  January 17, 163 killed January 18, 172 killed  January 19, 165 killed  January 20, 178 killed January 21, 190 killed January 22, 549 killed  January 23, 210 killed January 24, 200 killed  January 25, 183 killed after provisional measures January 26, 174 killed  January 27, 165 killed  January 28, 215 killed  January 29,  114 killed  January 30, 150 killed  January 31,  118 killed  February 1, 112 killed  February 2, 107 killed  February 3, 127 killed  February 4, 113 killed  February 5, 107 killed  February 6, 123 killed  February 7, 130 killed  February 8, 107 killed  February 9, 117 killed  February 10, 112 killed  February 11, 164 killed  February 12, 133 killed  February 13, 103 killed  February 14,  87 killed  February 15, 112 killed  February 16, 83 killed  February 17, 127 killed  Total = 5611 Martyr   General total =28985 Martyr Total injuries = 68883 Injuries  Most of them women, children The decision should be issued, Stop genocide in Gaza now? @CIJ_ICJ  @gijnArabic  @IntlCrimCourt @GovernmentZA  #Gaza_Genocide  #Free_Palestine  #StopGazaGenocide  #StopArmingIsrael  #EndOccupation;https://x.com/ahmedalkahlout/status/1759504163715645522;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Mon Feb 19 09:04:17 +0000 2024
1760965666905977183;d_schneidermann;Selfinocide à Gaza, descendante monstrueuse d'autres images de victoire. Obsession. https://t.co/nUSiq81Pnk https://t.co/qsI77z41bM;https://x.com/d_schneidermann/status/1760965666905977183;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 09:51:46 +0000 2024
1758265071254319334;InsiderWorld_1;A mom and her fetus were just killed in #Gaza https://t.co/M2kLZQ9qCJ;https://x.com/InsiderWorld_1/status/1758265071254319334;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 23:00:34 +0000 2024
1758986589227594043;MrsWissenToGo;İSRAİL DİYE BİR DEVLET YOK‼️ FİLİSTİNİN YANINDAYIM 🇵🇸🇵🇸🇵🇸🇵🇸 #IsraeliNewNazism #FilistinBenimDavam #FilistindeSoykırımVar #FilistiniUnutma #GazzedeÇocuklarÖldürülüyor #GazzeyeAcilYardım #FilistineÖzgürlük #CeasefireInGaza #CeasefireNowInGaza #CeasefireInGazaNOW #CeasefireForGaza https://t.co/SUAooKshnj;https://x.com/MrsWissenToGo/status/1758986589227594043;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 22:47:37 +0000 2024
1757731380509716681;LDelsoll;Roses are red Violets are blue F*ck Israel And if you don't agree - F*ck you too  For 4 months ( and 76 years ) the people of #Gaza have known only heartache, losing their loved ones due to Israel's genocidal assaults 💔  This #Valentines Day, show your love for #Palestine by having a genocide-free celebration, #PalestineDay  Happy Valentine 🌹love & peace to all the people on the right side of history;https://x.com/LDelsoll/status/1757731380509716681;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Wed Feb 14 11:39:52 +0000 2024
1758582219340222495;EyeonPalestine;A 6 year old boy in Gaza attempted suicide after his entire family was martyred, and later died from hypothermia. https://t.co/zghkzXj9LR;https://x.com/EyeonPalestine/status/1758582219340222495;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 16 20:00:48 +0000 2024
1758129033911713893;Timesofgaza;Day 132 | During the past 24 hours: • 9 massacres committed by the Israeli occupation • 87 people killed  • 104 injured https://t.co/sZXPJ5kKIx;https://x.com/Timesofgaza/status/1758129033911713893;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 14:00:00 +0000 2024
1761098582562595115;Timesofgaza;Day 140 | During the past 24 hours: • 10 massacres committed by the Israeli occupation • 104 people killed  • 160 injured https://t.co/ySBa02BB8P;https://x.com/Timesofgaza/status/1761098582562595115;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 18:39:56 +0000 2024
1759350560556306544;Susma_maa;GÜNDEMİMİZ FİLİSTİN 🇵🇸 Filistin Özgür Olana Kadar Susma ☝️🇵🇸 #GazaHolocaust https://t.co/Cd7genwjGD;https://x.com/Susma_maa/status/1759350560556306544;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 22:53:55 +0000 2024
1757977175297601726;agjtdmwtgaw;いま、世界ではホロコーストの再来とも言われる大虐殺が起きています。難しいことはわからない、ニュースは疲れるから見たくない、そういう人にもわかるかんたんな画像です。署名や不買、ポストに♡を押すだけでも、できることはたくさんあります🍉 #即時停戦 #CEASEFIRE_NOW #CeaseFirelnGazaNOW https://t.co/EVXDsG1er2;https://x.com/agjtdmwtgaw/status/1757977175297601726;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 03:56:34 +0000 2024
1759189480253128989;Timesofgaza;Day 135 | During the past 24 hours: • 13 massacres committed by the Israeli occupation • 127 people killed  • 205 injured Deceased bodies are forcibly left in the streets due to the lack of space in mortuary fridges and inability to bury them safely. https://t.co/tcrelSGxpl;https://x.com/Timesofgaza/status/1759189480253128989;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 12:13:50 +0000 2024
1760285923374256506;sahrawiiia;“israel / maroc”… je préfère me suicider;https://x.com/sahrawiiia/status/1760285923374256506;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Wed Feb 21 12:50:43 +0000 2024
1760633216812138929;Timesofgaza;Day 139 | During the past 24 hours: • 9 massacres committed by the Israeli occupation • 97 people killed  • 132 injured https://t.co/mr2egJXZ3Z;https://x.com/Timesofgaza/status/1760633216812138929;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 22 11:50:44 +0000 2024
1758579777022128256;firdawss_;Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza;https://x.com/firdawss_/status/1758579777022128256;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 16 19:51:06 +0000 2024
1759179733185491063;gztcom;İsrail saldırılarının 4 aydır devam ettiği Gazze'deki insani kriz her geçen gün derinleşiyor;https://x.com/gztcom/status/1759179733185491063;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 11:35:07 +0000 2024
1759267729289228741;emine_44e;Ölmenin Yaşamaktan daha kolay olduğu yerler var,  GAZZE gibi.. #FreePalestine  #GazaGenocide https://t.co/hBUl91uqrh;https://x.com/emine_44e/status/1759267729289228741;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 17:24:46 +0000 2024
1759066003776913901;Palestine_UN;This #genocide has shown a world that many ppl (including myself) could not believe existed. Listen to the terror in this young boy’s voice as he confronts death head on - trapped under rubble - with no oxygen to breath - taking his last rights as a Muslim before he dies. #Gaza;https://x.com/Palestine_UN/status/1759066003776913901;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 04:03:11 +0000 2024
1760576366016184383;Palestine_UN;"Your work hasnt been “useless”-we havnt achieved a #ceasefire yet-but what u did @azaizamotaz9 was heroic beyond measure. You showed the world #Gaza-what it means as a #Palestinian to live under occupation-to endure a ruthless #genocide - 75 yrs &amp; 100+ days &amp; still sadly counting";https://x.com/Palestine_UN/status/1760576366016184383;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 22 08:04:50 +0000 2024
1758877630831419758;ZeynepNur2534;Allah belanı versin İsrail! Susmayın artık,Gazze ölüyor! Müslüman zulme sessiz kalmaz! #GazzedeKatliamVar;https://x.com/ZeynepNur2534/status/1758877630831419758;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 15:34:40 +0000 2024
1760965666905977183;d_schneidermann;Selfinocide à Gaza, descendante monstrueuse d'autres images de victoire. Obsession. https://t.co/nUSiq81Pnk https://t.co/qsI77z41bM;https://x.com/d_schneidermann/status/1760965666905977183;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 09:51:46 +0000 2024
1759504163715645522;ahmedalkahlout;Reminder Israeli Occupation Army stilt not respecting international law,  No deference between before and after ICJ ruling regarding provisional measures. Since the end of the prosecution and defense hearings until today, the criminal Israeli occupation army has committed additional crimes January 12, 151 killed January 13, 135 killed  January 14, 125 killed January 15, 132 killed  January 16, 158 killed  January 17, 163 killed January 18, 172 killed  January 19, 165 killed  January 20, 178 killed January 21, 190 killed January 22, 549 killed  January 23, 210 killed January 24, 200 killed  January 25, 183 killed after provisional measures January 26, 174 killed  January 27, 165 killed  January 28, 215 killed  January 29,  114 killed  January 30, 150 killed  January 31,  118 killed  February 1, 112 killed  February 2, 107 killed  February 3, 127 killed  February 4, 113 killed  February 5, 107 killed  February 6, 123 killed  February 7, 130 killed  February 8, 107 killed  February 9, 117 killed  February 10, 112 killed  February 11, 164 killed  February 12, 133 killed  February 13, 103 killed  February 14,  87 killed  February 15, 112 killed  February 16, 83 killed  February 17, 127 killed  Total = 5611 Martyr   General total =28985 Martyr Total injuries = 68883 Injuries  Most of them women, children The decision should be issued, Stop genocide in Gaza now? @CIJ_ICJ  @gijnArabic  @IntlCrimCourt @GovernmentZA  #Gaza_Genocide  #Free_Palestine  #StopGazaGenocide  #StopArmingIsrael  #EndOccupation;https://x.com/ahmedalkahlout/status/1759504163715645522;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Mon Feb 19 09:04:17 +0000 2024
1758265071254319334;InsiderWorld_1;A mom and her fetus were just killed in #Gaza https://t.co/M2kLZQ9qCJ;https://x.com/InsiderWorld_1/status/1758265071254319334;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 23:00:34 +0000 2024
1758986589227594043;MrsWissenToGo;İSRAİL DİYE BİR DEVLET YOK‼️ FİLİSTİNİN YANINDAYIM 🇵🇸🇵🇸🇵🇸🇵🇸 #IsraeliNewNazism #FilistinBenimDavam #FilistindeSoykırımVar #FilistiniUnutma #GazzedeÇocuklarÖldürülüyor #GazzeyeAcilYardım #FilistineÖzgürlük #CeasefireInGaza #CeasefireNowInGaza #CeasefireInGazaNOW #CeasefireForGaza https://t.co/SUAooKshnj;https://x.com/MrsWissenToGo/status/1758986589227594043;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 22:47:37 +0000 2024
1757731380509716681;LDelsoll;Roses are red Violets are blue F*ck Israel And if you don't agree - F*ck you too  For 4 months ( and 76 years ) the people of #Gaza have known only heartache, losing their loved ones due to Israel's genocidal assaults 💔  This #Valentines Day, show your love for #Palestine by having a genocide-free celebration, #PalestineDay  Happy Valentine 🌹love & peace to all the people on the right side of history;https://x.com/LDelsoll/status/1757731380509716681;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Wed Feb 14 11:39:52 +0000 2024
1758129033911713893;Timesofgaza;Day 132 | During the past 24 hours: • 9 massacres committed by the Israeli occupation • 87 people killed  • 104 injured https://t.co/sZXPJ5kKIx;https://x.com/Timesofgaza/status/1758129033911713893;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 14:00:00 +0000 2024
1761098582562595115;Timesofgaza;Day 140 | During the past 24 hours: • 10 massacres committed by the Israeli occupation • 104 people killed  • 160 injured https://t.co/ySBa02BB8P;https://x.com/Timesofgaza/status/1761098582562595115;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 18:39:56 +0000 2024
1759350560556306544;Susma_maa;GÜNDEMİMİZ FİLİSTİN 🇵🇸 Filistin Özgür Olana Kadar Susma ☝️🇵🇸 #GazaHolocaust https://t.co/Cd7genwjGD;https://x.com/Susma_maa/status/1759350560556306544;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 22:53:55 +0000 2024
1757977175297601726;agjtdmwtgaw;いま、世界ではホロコーストの再来とも言われる大虐殺が起きています。難しいことはわからない、ニュースは疲れるから見たくない、そういう人にもわかるかんたんな画像です。署名や不買、ポストに♡を押すだけでも、できることはたくさんあります🍉 #即時停戦 #CEASEFIRE_NOW #CeaseFirelnGazaNOW https://t.co/EVXDsG1er2;https://x.com/agjtdmwtgaw/status/1757977175297601726;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 15 03:56:34 +0000 2024
1760285923374256506;sahrawiiia;“israel / maroc”… je préfère me suicider;https://x.com/sahrawiiia/status/1760285923374256506;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Wed Feb 21 12:50:43 +0000 2024
1760972047453135040;aciz_bir_kul__;GAZZE'DE KATLİAM VAR ‼️ Katil İsrail Gazze'de yine katliam yaptı‼️  Nerede insan hakları savunucuları⁉️ #GazzedeKatliamVar #gaza #FreePalestine https://t.co/1wWC6XppAa;https://x.com/aciz_bir_kul__/status/1760972047453135040;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 10:17:08 +0000 2024
1758579777022128256;firdawss_;Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza Le génocide continue à Gaza;https://x.com/firdawss_/status/1758579777022128256;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 16 19:51:06 +0000 2024
1759179733185491063;gztcom;İsrail saldırılarının 4 aydır devam ettiği Gazze'deki insani kriz her geçen gün derinleşiyor;https://x.com/gztcom/status/1759179733185491063;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 11:35:07 +0000 2024
1759267729289228741;emine_44e;Ölmenin Yaşamaktan daha kolay olduğu yerler var,  GAZZE gibi.. #FreePalestine  #GazaGenocide https://t.co/hBUl91uqrh;https://x.com/emine_44e/status/1759267729289228741;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 17:24:46 +0000 2024
1759066003776913901;Palestine_UN;This #genocide has shown a world that many ppl (including myself) could not believe existed. Listen to the terror in this young boy’s voice as he confronts death head on - trapped under rubble - with no oxygen to breath - taking his last rights as a Muslim before he dies. #Gaza;https://x.com/Palestine_UN/status/1759066003776913901;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sun Feb 18 04:03:11 +0000 2024
1760576366016184383;Palestine_UN;"Your work hasnt been “useless”-we havnt achieved a #ceasefire yet-but what u did @azaizamotaz9 was heroic beyond measure. You showed the world #Gaza-what it means as a #Palestinian to live under occupation-to endure a ruthless #genocide - 75 yrs &amp; 100+ days &amp; still sadly counting";https://x.com/Palestine_UN/status/1760576366016184383;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Thu Feb 22 08:04:50 +0000 2024
1758877630831419758;ZeynepNur2534;Allah belanı versin İsrail! Susmayın artık,Gazze ölüyor! Müslüman zulme sessiz kalmaz! #GazzedeKatliamVar;https://x.com/ZeynepNur2534/status/1758877630831419758;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Sat Feb 17 15:34:40 +0000 2024
1760965666905977183;d_schneidermann;Selfinocide à Gaza, descendante monstrueuse d'autres images de victoire. Obsession. https://t.co/nUSiq81Pnk https://t.co/qsI77z41bM;https://x.com/d_schneidermann/status/1760965666905977183;(kill myself) (#gaza OR #palestine OR #gazagenocide OR #israel);suicide;Fri Feb 23 09:51:46 +0000 2024
